CODER,SOURCE1,SOURCE2,VERIFIED,NAME,ORG,CORE_ORG,CHILD_ORG/PROJECT,YEAR,POSITION,POSITION_SIMPLE,FIRST_NAME,LAST_NAME,MIDDLE_NAME,HONORIFICS,PREFIX,SUFFIX,EIN,MULTIPLE,UUID,CRP_CODE,CAT1,CAT2,fossil_fuel
KEN,GUIDESTAR,ORG WEBSITE,YES,PETER C FARRELL PHD,PACIFIC RESEARCH INSTITUTE FOR PUBLIC POLICY,FALSE,,2018,Board Member,BOARD,PETER,FARRELL,C,,,PHD,942528433,TRUE,80727c77-c5d7-4d07-8aab-976626d92955,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,LINKEDIN,ORG WEBSITE,YES,PETER C FARRELL PHD,RESMED INC,FALSE,,2018,Chairman/Founder,BOARD,PETER,FARRELL,C,,,PHD,942528433,TRUE,80727c77-c5d7-4d07-8aab-976626d92955,H4100,MEDICAL DEVICES & SUPPLIES,HEALTH,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,PETER C FARRELL PHD,FARRELL FAMILY FOUNDATION,FALSE,,2018,Director,BOARD,PETER,FARRELL,C,,,PHD,942528433,TRUE,80727c77-c5d7-4d07-8aab-976626d92955,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,THOMAS E BEACH,REASON FOUNDATION,TRUE,,2018,Trustee,BOARD,THOMAS,BEACH,E,,,,953298239,TRUE,f9fa70ac-5fa5-400f-a796-a5b8d071c444,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,THOMAS E BEACH,COMMONWEALTH FOUNDATION,FALSE,,2018,Director,BOARD,THOMAS,BEACH,E,,,,746047137,TRUE,f9fa70ac-5fa5-400f-a796-a5b8d071c444,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,THOMAS E BEACH,DUNN FOUNDATION,FALSE,,2018,Trustee,BOARD,THOMAS,BEACH,E,,,,746047137,TRUE,f9fa70ac-5fa5-400f-a796-a5b8d071c444,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,THOMAS E BEACH,DONORS TRUST,FALSE,,2018,Director,BOARD,THOMAS,BEACH,E,,,,522166327,TRUE,f9fa70ac-5fa5-400f-a796-a5b8d071c444,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,ORG WEBSITE,ORG WEBSITE,YES,THOMAS E BEACH,BEACH INVESTMENT COUNSEL,FALSE,,2018,Founder/Managing Director,"BOARD, MANAGEMENT",THOMAS,BEACH,E,,,,522166327,TRUE,f9fa70ac-5fa5-400f-a796-a5b8d071c444,F5000,FINANCIAL SERVICES & CONSULTING,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,Nexis Uni Zoom People Information,YES,DAVID GERSON,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Executive Vice President,MANAGEMENT,DAVID,GERSON,,,,,530218495,FALSE,d1b01a9e-c17d-4d72-b892-27b729b32143,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,JASON W BERTSCH,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,"Senior Vice President, Development/Executive Vice President",MANAGEMENT,JASON,BERTSCH,W,,,,530218495,FALSE,e619ffbe-7ae8-4795-8a07-15261b042594,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,DANIELLE PLETKA,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Senior Vice President,BOARD,DANIELLE,PLETKA,,,,,530218495,FALSE,61b4d033-f915-4cd7-9d52-e5bbbce0b4bd,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,Nexis Uni Zoom People Information,YES,DANIELLE PLETKA,COVANTA HOLDING CORPORATION,FALSE,,2018,Director,BOARD,DANIELLE,PLETKA,,,,,,FALSE,61b4d033-f915-4cd7-9d52-e5bbbce0b4bd,E3000,WASTE MANAGEMENT,ENERGY & NATURAL RESOURCES,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,RYAN STREETER,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,"Director, Domestic Policy",MANAGEMENT,RYAN,STREETER,,,,,530218495,FALSE,0b567fb0-c3b1-4e0d-a7c0-1d3572094827,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,TOBY STOCK,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,"Vice President, Development and Academic Programs/Senior Advisor","MANAGEMENT, OTHER",TOBY,STOCK,,,,,530218495,TRUE,9c047bf5-1f76-4e59-ad10-f7e8da63e291,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,MICHAEL R STRAIN,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,"Director, Economic Policy Studies/Senior Fellow","MANAGEMENT, OTHER",MICHAEL,STRAIN,R,,,,530218495,TRUE,3d646985-21a0-4ae3-8392-d645d145de99,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,MICHAEL R STRAIN,ECONOFACT,FALSE,,2018,Advisory Board Member,BOARD,MICHAEL,STRAIN,R,,,,,TRUE,3d646985-21a0-4ae3-8392-d645d145de99,C1000,PRINTING AND PUBLISHING (PRINTED & ONLINE),COMMUNICATIONS/ELECTRONICS,FALSE
KEN,ORG WEBSITE,LINKEDIN,YES,MICHAEL R STRAIN,BLOOMBERG NEWS,FALSE,,2018,Opinion Columnist,OTHER,MICHAEL,STRAIN,R,,,,,TRUE,3d646985-21a0-4ae3-8392-d645d145de99,C2300,TV PRODUCTION,COMMUNICATIONS/ELECTRONICS,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,JOHN CUSEY,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,"Vice President, Communciations and Government Affairs/Director of Government Relations",MANAGEMENT,JOHN,CUSEY,,,,,530218495,TRUE,2fdc1ceb-93ed-41a9-a3a8-251a8f5b554a,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,KAZUKI KO,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Chief Financial Officer/Treasurer,MANAGEMENT,KAZUKI,KO,,,,,530218495,FALSE,337a6bf6-c707-45d4-b410-f684e815a03d,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,TULLY M FRIEDMAN,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,TULLY,FRIEDMAN,M,,,,530218495,TRUE,5dae66e2-251f-4a2f-9f17-b19252c289a8,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,TULLY M FRIEDMAN,TULLY AND ELISE FRIEDMAN FUND,FALSE,,2018,President,"BOARD, MANAGEMENT",TULLY,FRIEDMAN,M,,,,943264446,TRUE,5295eff6-3da8-4b60-a5bb-eb1e31863ca9,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,ORBIS,Nexis Uni Zoom People Information,YES,TULLY M FRIEDMAN,FRIEDMAN FLEISCHER & LOWE PARTNERS LLP,FALSE,,2018,Founder/Managing Partner,"BOARD, MANAGEMENT",TULLY,FRIEDMAN,M,,,,,TRUE,5295eff6-3da8-4b60-a5bb-eb1e31863ca9,F2600,PRIVATE EQUITY & INVESTMENT FIRMS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,Nexis Uni Zoom People Information,YES,TULLY M FRIEDMAN,TELLURIDE FOUNDATION,FALSE,,2018,Board Member,BOARD,TULLY,FRIEDMAN,M,,,,,TRUE,5295eff6-3da8-4b60-a5bb-eb1e31863ca9,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,DANIEL A D'ANIELLO,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Chair,BOARD,DANIEL,D'ANIELLO,A,,,,530218495,TRUE,5295eff6-3da8-4b60-a5bb-eb1e31863ca9,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,,YES,DANIEL A D'ANIELLO,ORANGE CRIMSON FOUNDATION,FALSE,,2018,Chair/Treasurer,BOARD,DANIEL,D'ANIELLO,A,,,,461233894,TRUE,e558a9e3-59b4-4d82-8171-6892a45b9ad2,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,DANIEL A D'ANIELLO,CARLYLE GROUP,FALSE,,2018,Co-founder/Board Member,"BOARD, MANAGEMENT",DANIEL,D'ANIELLO,A,,,,461233894,TRUE,e558a9e3-59b4-4d82-8171-6892a45b9ad2,F2600,PRIVATE EQUITY & INVESTMENT FIRMS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,https://www.carlyle.com/about-carlyle/team/daniel-daniello,YES,DANIEL A D'ANIELLO,WOLF TRAP FOUNDATION OF THE PERFORMING ARTS,FALSE,,2018,Chair,BOARD,DANIEL,D'ANIELLO,A,,,,,TRUE,e558a9e3-59b4-4d82-8171-6892a45b9ad2,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,GUIDESTAR,Nexis Uni Zoom People Information,YES,DANIEL A D'ANIELLO,LUMEN INSTITUTE,FALSE,,2018,Trustee,BOARD,DANIEL,D'ANIELLO,A,,,,,TRUE,e558a9e3-59b4-4d82-8171-6892a45b9ad2,X7000,"CHURCHES, CLERGY & RELIGIOUS ORGANIZATIONS",CLERGY & RELIGIOUS ORGANIZATIONS,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,CLIFFORD ASNESS,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,CLIFFORD,ASNESS,S,,,,530218495,TRUE,e558a9e3-59b4-4d82-8171-6892a45b9ad2,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,LINKEDIN,ORG WEBSITE,YES,CLIFFORD ASNESS,AQR CAPITAL MANAGEMENT LLC,FALSE,,2018,Managing and Founding Principal,"BOARD, MANAGEMENT",CLIFFORD,ASNESS,S,,,,,TRUE,e558a9e3-59b4-4d82-8171-6892a45b9ad2,F2600,PRIVATE EQUITY & INVESTMENT FIRMS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,GORDON M BINDER,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,GORDON,BINDER,M,,,,530218495,FALSE,0e891485-6f11-4039-8270-5ab2c5a0f1d9,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORBIS,YES,GORDON M BINDER,CALIFORNIA INSTITUTE OF TECHNOLOGY,FALSE,,2018,Trustee,BOARD,GORDON,BINDER,M,,,,530218495,FALSE,0e891485-6f11-4039-8270-5ab2c5a0f1d9,H5100,SCHOOLS & COLLEGES,OTHER,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,GORDON M BINDER,COASTVIEW CAPITAL LLC,FALSE,,2018,Managing Director,MANAGEMENT,GORDON,BINDER,M,,,,530218495,FALSE,0e891485-6f11-4039-8270-5ab2c5a0f1d9,F2500,VENTURE CAPITAL,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,THE HONORABLE RICHARD B CHENEY,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,RICHARD,CHENEY,B,THE HONORABLE,,,530218495,TRUE,4eb6fa53-0e0f-4c92-ad39-813c7728c421,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,PETER H COORS,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,PETER,COORS,H,,,,530218495,TRUE,df79a357-9374-4873-985c-73c916026e5d,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,PETER H COORS,ADOLPH COORS FOUNDATION,FALSE,,2018,President/Chair,"BOARD, MANAGEMENT",PETER,COORS,H,,,,510172279,TRUE,df79a357-9374-4873-985c-73c916026e5d,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,PETER H COORS,MOLSON COORS BREWING COMPANY,FALSE,,2018,Chair/Chief Customer Relations Officer,"BOARD, MANAGEMENT",PETER,COORS,H,,,,,TRUE,df79a357-9374-4873-985c-73c916026e5d,G2700,BEVERAGE BOTTLING & DISTRIBUTION,MISC BUSINESS,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,HARLAN CROW,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,HARLAN,CROW,,,,,530218495,TRUE,63a2b079-36a0-47e9-bcb5-e1baf776000f,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,HARLAN CROW,CROW HOLDINGS,FALSE,,2018,Chair,BOARD,HARLAN,CROW,,,,,,TRUE,63a2b079-36a0-47e9-bcb5-e1baf776000f,F4100,REAL ESTATE DEVELOPERS & SUBDIVIDERS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,HARLAN CROW,GEORGE W. BUSH PRESIDENTIAL CENTER,FALSE,,2018,Board Member,BOARD,HARLAN,CROW,,,,,,TRUE,63a2b079-36a0-47e9-bcb5-e1baf776000f,X4200,"MUSEUMS, ART GALLERIES, LIBRARIES, ETC. ",OTHER,FALSE
KEN,GUIDESTAR,Nexis Uni Zoom People Information,YES,HARLAN CROW,SOUTHWESTERN MEDICAL FOUNDATION,FALSE,,2018,Trustee,BOARD,HARLAN,CROW,,,,,,TRUE,63a2b079-36a0-47e9-bcb5-e1baf776000f,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,HARLAN CROW,SCENIC TEXAS,FALSE,,2018,Advisory Board Member,OTHER,HARLAN,CROW,,,,,,TRUE,63a2b079-36a0-47e9-bcb5-e1baf776000f,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,RAVENEL BOYKIN CURRY III,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,RAVENEL,CURRY,BOYKIN,,,III,530218495,TRUE,b28408e4-3e59-4ef8-a808-12a4252ed4b5,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,RAVENEL BOYKIN CURRY III,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,RAVENEL,CURRY,BOYKIN,,,III,132912529,TRUE,b28408e4-3e59-4ef8-a808-12a4252ed4b5,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,RAVENEL BOYKIN CURRY III,NEW AMERICA FOUNDATION,FALSE,,2018,Trustee,BOARD ,RAVENEL,CURRY,BOYKIN,,,III,132912529,TRUE,b28408e4-3e59-4ef8-a808-12a4252ed4b5,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,RAVENEL BOYKIN CURRY III,EAGLE CAPITAL MANAGEMENT LLC,FALSE,,2018,Founder/Chief Executive Officer,"BOARD, MANAGEMENT",RAVENEL ,CURRY,BOYKIN,,,,,TRUE,b28408e4-3e59-4ef8-a808-12a4252ed4b5,F2600,PRIVATE EQUITY & INVESTMENT FIRMS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,RAVENEL BOYKIN CURRY III,NEW YORK HISTORICAL SOCIETY,FALSE,,2018,Trustee,BOARD,RAVENEL ,CURRY,BOYKIN,,,,,TRUE,b28408e4-3e59-4ef8-a808-12a4252ed4b5,X4200,"MUSEUMS, ART GALLERIES, LIBRARIES, ETC. ",OTHER,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,RAVENEL BOYKIN CURRY III,PUBLIC PREP CHARTER SCHOOL ACADEMIES,FALSE,,2018,Chair ,BOARD,RAVENEL ,CURRY,BOYKIN,,,,,TRUE,b28408e4-3e59-4ef8-a808-12a4252ed4b5,H5100,SCHOOLS & COLLEGES,OTHER,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,FRED L SMITH JR,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,"Founder/Chair Emeritus/Director, Center for Advancing Capitalism","BOARD, MANAGEMENT",FRED,SMITH,L,,,JR,521351785,TRUE,f534e8a9-a702-4520-bb90-e0ea968d9317,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,Nexis Uni Zoom People Information,YES,MEGAN MCLAUGHLIN,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,"Senior Director, Finance and Administration",MANAGEMENT,MEGAN,MCLAUGHLIN,,,,,521351785,FALSE,36caa8cc-222d-4936-9130-a596f4bafbf4,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,AMANDA FRANCE,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,"Director, Events",MANAGEMENT,AMANDA,FRANCE,,,,,521351785,FALSE,a130af33-06d1-453b-abe6-03a50144935c,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,Nexis Uni Zoom People Information,YES,W THOMAS HAYNES,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,Chair,BOARD,W,HAYNES,THOMAS,,,,521351785,FALSE,50491a3b-fe1c-4aa5-9902-7e0bc87a5a91,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,W THOMAS HAYNES,EAGLE HEALTHPLANS,FALSE,,2018,Founder/Chief Administrative Officer,"BOARD, MANAGEMENT",W,HAYNES,THOMAS,,,,,,50491a3b-fe1c-4aa5-9902-7e0bc87a5a91,F3100,"INSURANCE COMPANIES, BROKERS & AGENTS","FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,KRISTINA CRANE,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,Board Member,BOARD,KRISTINA,CRANE,,,,,521351785,FALSE,5da06050-cf3b-41f1-9a68-5c67075707ce,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,LINKEDIN,YES,KRISTINA CRANE,ATLAS NETWORK,FALSE,,2018,Operations Manager,MANAGEMENT,KRISTINA CRANE,,,,,,,,5da06050-cf3b-41f1-9a68-5c67075707ce,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,Nexis Uni Zoom People Information,YES,MICHAEL S GREVE,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,Board Member,BOARD,MICHAEL,GREVE,S,,,,521351785,FALSE,39b8eba0-0fa1-44e1-9455-e08bd857ce64,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,Nexis Uni Zoom People Information,YES,MICHAEL S GREVE,GEORGE MASON UNIVERSITY,FALSE,,2018,Professor,OTHER,MICHAEL,GREVE,S,,,,521351785,FALSE,39b8eba0-0fa1-44e1-9455-e08bd857ce64,H5100,SCHOOLS & COLLEGES,OTHER,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,JEAN-CLAUDE GRUFFAT,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,Board Member,BOARD,JEAN-CLAUDE,GRUFFAT,,,,,521351785,TRUE,a1a0adcd-3678-4c1c-95cf-95153b9720ae,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,LINKEDIN,,YES,JEAN-CLAUDE GRUFFAT,GALILEO GLOBAL ADVISORS,FALSE,,2018,Managing Director,MANAGEMENT,JEAN-CLAUDE,GRUFFAT,,,,,,TRUE,a1a0adcd-3678-4c1c-95cf-95153b9720ae,F5000,FINANCIAL SERVICES & CONSULTING ,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,JEAN-CLAUDE GRUFFAT,UNITED WAY WORLDWIDE,FALSE,,2018,"Board Member/Chair, Resource Development Committee","BOARD, OTHER",JEAN-CLAUDE,GRUFFAT,,,,,,TRUE,a1a0adcd-3678-4c1c-95cf-95153b9720ae,X4000,NON-PROFITS,OTHER,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,KERRY HALFERTY HARDY,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,Board Member,BOARD,KERRY,HARDY,HALFERTY,,,,521351785,FALSE,b2df6f41-2046-405f-afd2-2c676ee1af4d,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,LINKEDIN,ORG WEBSITE,YES,KERRY HALFERTY HARDY,INSTITUTE FOR ECONOMIC STUDIES,FALSE,,2018,Board Member,BOARD,KERRY,HARDY,HALFERTY,,,,521351785,FALSE,b2df6f41-2046-405f-afd2-2c676ee1af4d,X4000,NON-PROFITS,OTHER,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,LAURA HOLMES JOST,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,Board Member,BOARD,LAURA,JOST,HOLMES,,,,521351785,TRUE,c8df8ac2-c765-4aa2-bd2b-6b026ef88253,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,LAURA HOLMES JOST,CHANDLER MANAGEMENT CORPORATION,FALSE,,2018,Vice President,BOARD,LAURA,JOST,HOLMES,,,,,TRUE,c8df8ac2-c765-4aa2-bd2b-6b026ef88253,F4100,REAL ESTATE DEVELOPERS & SUBDIVIDERS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,RICHARD TREN,COMPETITIVE ENTERPRISE INSTITUTE,TRUE,,2018,Board Member,BOARD,RICHARD,TREN,,,,,521351785,FALSE,6fe019e8-b939-416a-8ae3-63e3fef088ab,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,RICHARD TREN,SEARLE FREEDOM TRUST,FALSE,,2018,Program Officer,OTHER,RICHARD,TREN,,,,,521351785,FALSE,6fe019e8-b939-416a-8ae3-63e3fef088ab,X4100,NON-PROFIT FOUNDATIONS,OTHER,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,LAWRENCE J MONE,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,President,BOARD,LAWRENCE,MONE,,,,,132912529,TRUE,4cda79f9-02a9-4b5f-9b95-af6bcee3af54,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,LAWRENCE J MONE,ADAM SMITH SOCIETY,FALSE,,2018,Advisory Board Member,BOARD,LAWRENCE,MONE,,,,,,TRUE,4cda79f9-02a9-4b5f-9b95-af6bcee3af54,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,LAWRENCE J MONE,COMMON SENSE INSTITUTE OF NEW JERSEY,FALSE,,2018,Board Member,BOARD,LAWRENCE,MONE,,,,,,TRUE,4cda79f9-02a9-4b5f-9b95-af6bcee3af54,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,LAWRENCE J MONE,GARDEN STATE INITIATIVE,FALSE,,2018,Treasurer/Secretary,BOARD,LAWRENCE,MONE,,,,,,TRUE,4cda79f9-02a9-4b5f-9b95-af6bcee3af54,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
